	515rcbc32	515rcbc25	515rcbc16	515rcbc34	515rcbc29	515rcbc11	515rcbc31	515rcbc33	515rcbc10	515rcbc9	515rcbc8	515rcbc12	515rcbc27	515rcbc19	515rcbc30	515rcbc23	515rcbc22	515rcbc28	515rcbc37	515rcbc17	515rcbc14	515rcbc35	515rcbc18	515rcbc13	515rcbc36	515rcbc15	515rcbc24	515rcbc21	515rcbc26	515rcbc20
515rcbc12	0.375276142149	0.434083679149	0.351213667471	0.385406968346	0.34487876588	0.311006269203	0.315897327765	0.429039826993	0.27161542479	0.347571673647	0.377389640321	0.0	0.284190895907	0.289679484797	0.40341688601	0.223758126822	0.341992861589	0.371085619068	0.256169519498	0.388106183112	0.361098280971	0.464471282932	0.380684231568	0.285394667531	0.40290607132	0.403108242864	0.40174612724	0.323634817414	0.43573317692	0.288397433405
515rcbc27	0.227909509097	0.315091110306	0.215455134726	0.177776231471	0.148492043039	0.172446370608	0.174143712619	0.244064023462	0.133732873089	0.186443606498	0.218653698274	0.284190895907	0.0	0.154083981969	0.222198855862	0.205610189671	0.169418537417	0.205034248901	0.13493448137	0.164480134995	0.237177251014	0.30426673642	0.172289668094	0.148702510861	0.516396824983	0.187760960895	0.186679843982	0.171496099555	0.244809983111	0.202212216062
515rcbc19	0.167709801901	0.277600718144	0.1613048287	0.223408447117	0.169674845414	0.134213823122	0.10983508936	0.241347044139	0.155205204493	0.153715468342	0.187285214215	0.289679484797	0.154083981969	0.0	0.222743656972	0.173004731727	0.167421933557	0.185725145282	0.145330270085	0.212764880449	0.229132520767	0.316771643178	0.205949455484	0.170839620679	0.515123263089	0.25809281794	0.206011794747	0.20509648392	0.267259223979	0.230780610969
515rcbc30	0.226600906805	0.357735884517	0.257131533964	0.160067692176	0.193614952342	0.258585333667	0.259006338732	0.288035089734	0.193717884112	0.156327606644	0.224642851427	0.40341688601	0.222198855862	0.222743656972	0.0	0.251924920259	0.23943158776	0.226861918055	0.222827362435	0.174020436811	0.306645789939	0.222581540689	0.147518583384	0.240908789844	0.604526051989	0.235659636214	0.15973118026	0.245457767518	0.163391637365	0.290301081236
515rcbc23	0.255877654225	0.325406469889	0.20781753832	0.269019440573	0.219844039758	0.209760958569	0.233207764979	0.315427235108	0.176788675788	0.172016794207	0.267707139397	0.223758126822	0.205610189671	0.173004731727	0.251924920259	0.0	0.220507385422	0.193907278949	0.183512230601	0.248223545513	0.22936877573	0.368488011209	0.240411466273	0.196973376675	0.491766835536	0.30204957623	0.250340616764	0.241574436866	0.295780024338	0.244538398955
515rcbc22	0.17968256733	0.218688395779	0.134725138617	0.203491650933	0.168923857838	0.156678849233	0.199688616476	0.157717001477	0.191717644246	0.178501723649	0.242753025042	0.341992861589	0.169418537417	0.167421933557	0.23943158776	0.220507385422	0.0	0.124378160551	0.204911214486	0.198072230646	0.133401587796	0.365583442953	0.183873286927	0.177615861672	0.595480663927	0.229767871759	0.181727850445	0.177819420436	0.244960649528	0.269065590205
515rcbc28	0.200861140163	0.231355328375	0.157556206011	0.217990543183	0.196946430729	0.201094544521	0.234115802266	0.208123140154	0.207433352881	0.163508261489	0.266364693241	0.371085619068	0.205034248901	0.185725145282	0.226861918055	0.193907278949	0.124378160551	0.0	0.235404483117	0.205104756421	0.159276777572	0.349166454469	0.185049480741	0.195760944592	0.631399378226	0.270156519885	0.179712008583	0.198413036447	0.225203411725	0.309273294546
515rcbc37	0.248924645121	0.34379253988	0.18640170732	0.198295089766	0.162457297936	0.141633576253	0.18072426922	0.268208654038	0.143349732804	0.160962281208	0.216724308951	0.256169519498	0.13493448137	0.145330270085	0.222827362435	0.183512230601	0.204911214486	0.235404483117	0.0	0.191361247226	0.247816559818	0.297498365093	0.201596674742	0.172465388557	0.468138048696	0.207693488714	0.228096897898	0.217665251534	0.281534398307	0.16139771633
515rcbc17	0.250438544714	0.326932220897	0.219350429079	0.117158010161	0.113339673112	0.222511267547	0.230215586722	0.226269594117	0.183785964596	0.175775111473	0.248802121594	0.388106183112	0.164480134995	0.212764880449	0.174020436811	0.248223545513	0.198072230646	0.205104756421	0.191361247226	0.0	0.255950660843	0.286657724446	0.122954290517	0.222684883733	0.546320549431	0.114444530329	0.157668402894	0.228314167188	0.207982594854	0.229660746106
515rcbc14	0.256888764235	0.23958248148	0.156231208968	0.276143306447	0.230102403586	0.209843729145	0.27089396141	0.147316032907	0.24055458294	0.226081909491	0.316361311182	0.361098280971	0.237177251014	0.229132520767	0.306645789939	0.22936877573	0.133401587796	0.159276777572	0.247816559818	0.255950660843	0.0	0.432593226828	0.260721092778	0.231680411346	0.605630965248	0.297603937407	0.25192872728	0.266748824057	0.315746197889	0.300043369764
515rcbc35	0.303758980131	0.438223431302	0.369547790211	0.233852056452	0.295909252721	0.351726899923	0.336767999613	0.390039128099	0.304370749481	0.276384688612	0.282845893065	0.464471282932	0.30426673642	0.316771643178	0.222581540689	0.368488011209	0.365583442953	0.349166454469	0.297498365093	0.286657724446	0.432593226828	0.0	0.251705347183	0.285072190328	0.638223777036	0.298004274622	0.271120701767	0.326375902664	0.230655643623	0.357106058184
515rcbc18	0.220621105966	0.3221593061	0.233162347627	0.0863462316163	0.147600104378	0.245154860708	0.237651570975	0.239369816704	0.175743372936	0.170348434263	0.238563299908	0.380684231568	0.172289668094	0.205949455484	0.147518583384	0.240411466273	0.183873286927	0.185049480741	0.201596674742	0.122954290517	0.260721092778	0.251705347183	0.0	0.177102572961	0.598804214931	0.148344269422	0.129539201713	0.156288043648	0.138478615258	0.253386021547
515rcbc13	0.221160054027	0.309504778894	0.220374115579	0.192633487274	0.203945948861	0.220987059377	0.220542053337	0.290800708577	0.162698694669	0.183250204432	0.243722883114	0.285394667531	0.148702510861	0.170839620679	0.240908789844	0.196973376675	0.177615861672	0.195760944592	0.172465388557	0.222684883733	0.231680411346	0.285072190328	0.177102572961	0.0	0.556695727145	0.213293334186	0.199111825419	0.132941193613	0.225045523547	0.238008357677
515rcbc36	0.600563736258	0.655242850996	0.556113506285	0.586894043041	0.522625398272	0.503208980958	0.51212750236	0.629500362854	0.495748489537	0.560399428021	0.575737016114	0.40290607132	0.516396824983	0.515123263089	0.604526051989	0.491766835536	0.595480663927	0.631399378226	0.468138048696	0.546320549431	0.605630965248	0.638223777036	0.598804214931	0.556695727145	0.0	0.552168183202	0.630468737867	0.599988087774	0.675550482206	0.459541474099
515rcbc15	0.288433378923	0.365120431936	0.275449273558	0.131205198083	0.171175944814	0.269935359722	0.270199515809	0.268801881176	0.222978603759	0.246217130947	0.288761812639	0.403108242864	0.187760960895	0.25809281794	0.235659636214	0.30204957623	0.229767871759	0.270156519885	0.207693488714	0.114444530329	0.297603937407	0.298004274622	0.148344269422	0.213293334186	0.552168183202	0.0	0.200346818233	0.232264365485	0.245364142186	0.245740013827
515rcbc24	0.218294383245	0.317047297587	0.228566915196	0.130112142043	0.171669395374	0.242197901357	0.235415527202	0.233400242793	0.22287933522	0.160507872821	0.235219538475	0.40174612724	0.186679843982	0.206011794747	0.15973118026	0.250340616764	0.181727850445	0.179712008583	0.228096897898	0.157668402894	0.25192872728	0.271120701767	0.129539201713	0.199111825419	0.630468737867	0.200346818233	0.0	0.214474779591	0.123309953315	0.293535218729
515rcbc21	0.225660128036	0.314276065852	0.252741838827	0.193309986332	0.210452417226	0.247513844808	0.241010169476	0.29209504969	0.17712817155	0.213098357887	0.255301372031	0.323634817414	0.171496099555	0.20509648392	0.245457767518	0.241574436866	0.177819420436	0.198413036447	0.217665251534	0.228314167188	0.266748824057	0.326375902664	0.156288043648	0.132941193613	0.599988087774	0.232264365485	0.214474779591	0.0	0.216038539628	0.261238224017
515rcbc26	0.261707816576	0.353396178043	0.293554919594	0.148143495774	0.238693427023	0.315419290882	0.303271110022	0.305040527548	0.246299043882	0.209313644772	0.282143547739	0.43573317692	0.244809983111	0.267259223979	0.163391637365	0.295780024338	0.244960649528	0.225203411725	0.281534398307	0.207982594854	0.315746197889	0.230655643623	0.138478615258	0.225045523547	0.675550482206	0.245364142186	0.123309953315	0.216038539628	0.0	0.338122399628
515rcbc20	0.306993195301	0.394363437135	0.260754035001	0.245266232402	0.214689237846	0.219263808183	0.243115122098	0.33535095189	0.197811678391	0.259810025242	0.283544508495	0.288397433405	0.202212216062	0.230780610969	0.290301081236	0.244538398955	0.269065590205	0.309273294546	0.16139771633	0.229660746106	0.300043369764	0.357106058184	0.253386021547	0.238008357677	0.459541474099	0.245740013827	0.293535218729	0.261238224017	0.338122399628	0.0
